,ID,text,created_at,emotion
30,31,All packed up finally and ready to leave first thing in the morning. Truck’s squatting a little lol #moving… https://t.co/TdBb4OyTMx,2020-03-15 03:12:17,excitement
31,32,@RenaKARE11 #MeTOOOO until recently when I #graduated to a yellow legal pad. Now #Imagine my #Excitement when I can… https://t.co/aTWaUb4a8O,2020-03-15 02:23:03,excitement
32,33,"Going to sleep nowadays is filled with #anticipation and #excitement 

#COVIDー19 #coronavirus #coronapocalypse forg… https://t.co/HkKaRSlioL",2020-03-15 00:06:28,excitement
33,34,"High on thrills and action! That is what I was born for!! What is it that you love to do the most?
#adrenaline… https://t.co/vOFz540slT",2020-03-14 23:18:23,excitement
34,35,#Sink #Gently #Cut #Sun #Enemy #Like #Rising #Excitement #European ......Author Ghost 12 mins,2020-03-14 22:40:30,excitement
35,36,"Kids establish a #profound level of #excellence through hard work, passion and high levels of performance. These… https://t.co/z5nq6JYX99",2020-03-14 21:44:27,excitement
36,37,LOL #BLFC is the same weekend as #ACFI now. How lovely. I wonder what kind of fall clusterfuck of furcons will occu… https://t.co/Dr9s5jb0co,2020-03-14 21:20:22,excitement
37,38,"@HyundaiIndia #Continuousimprovement,
#Reliability,
#Excitement,
#Treason(#Twitter), and
#Aspirations to be better… https://t.co/dCbcIVrTA7",2020-03-14 21:15:22,excitement
38,39,"RT @thefatbwoi: I may have just done a lil' squee of #excitement...

Always The Qu1et - Out Monday!! 💥

16/03/20

#music #NewMusic #AlwaysT…",2020-03-14 20:36:29,excitement
39,40,@GTACspooks @rlaattorney @Marinewm86 @hacktagg @SemiAutoChuck @knot_agency @MeanLin1 @JackRackham2323 @GuyStandish… https://t.co/Gn7ZCb9JNt,2020-03-14 19:48:59,excitement
40,41,RT @DeWetSwanepoel: #Excitement field testing #ArtificialIntelligence diagnosis of #eardisease with #hearscope @hearX_Group in communities…,2020-03-14 17:19:00,excitement
41,42,"I may have just done a lil' squee of #excitement...

Always The Qu1et - Out Monday!! 💥

16/03/20

#music #NewMusic… https://t.co/0QyWpILwLl",2020-03-14 16:50:20,excitement
42,43,"RT @arrahman: Mixed ,mastered ,censored and ready to fly ..are you ready for it this evening ??? #1sttrailer #excitement #love#unconditiona…",2020-03-14 16:22:11,excitement
43,44,@ItsMoirrey @VexxExists BECAUSE IT EXERCISES THE VOCAL CORDS AND HYPES YOU UP!! THAT'S WHAT WRESTLERS IN THE 90'S TAUGHT ME!! 🤣 #EXCITEMENT,2020-03-14 14:10:41,excitement
44,45,"Winner Winner Winner !!!!!!!🏆
The Winners of Todays Tournament Team 46 is Here.. 🤩🥳🏆
#namcoindia #namco @namcoindia… https://t.co/UQuk5JK9Dc",2020-03-14 13:33:45,excitement
45,46,"The glimpse of todays tournament............
.
.
#namcoindia #namco @namcoindia #navimumbai… https://t.co/CVKo9RGHXg",2020-03-14 13:26:23,excitement
46,47,Loved presenting certificates to pupils in Celebration  Assembly and hearing their stories. #fun #excitement… https://t.co/CItEuNXkY5,2020-03-14 07:36:33,excitement
47,48,"RT @mariandrea7438: On January 23, 1984, Newsweek #magazine featured a cover with #BoyGeorge and #AnnieLennox, &amp; a big article about the #c…",2020-03-14 03:09:12,excitement
48,49,"The one next to you is all you need....or ""LOVE""
#bride #groom #ceremony #exit #excitement #confetti #photooftheday… https://t.co/iKvBFxvNhJ",2020-03-14 02:55:02,excitement
49,50,"Me: Today we won’t have our usual group routine.  S: Awww.  Me: But, you get to pick 10 books that you will keep!… https://t.co/tnyZNA17od",2020-03-14 02:31:31,excitement
50,51,Birthday Party #Kids #Birthday #Party #Entertainment #Excitement 🆒 🎂 https://t.co/aFDL5PHcYw,2020-03-13 22:42:15,excitement
51,52,washing my hair #excitement NOT!!!!,2020-03-13 22:36:59,excitement
52,53,RT @ElkPrincipal: Coach Kitna taking time out today to talk to the @BHSElks Teachers/Staff about the meaning of R.E.A.L. and how he can sup…,2020-03-13 22:26:47,excitement
53,54,"#Money was never a big #motivation for me, except as a way to keep score. The #real #excitement is playing the game. ~ #Donald Trump",2020-03-13 22:24:03,excitement
54,55,"RT @seanyseanysaeny: Love this picture, #love #glee #excitement #relief #pride #honour are all seen here. https://t.co/3iWfw5r16M",2020-03-13 21:33:02,excitement
55,56,"Happy group with us call or WhatsApp 0551414092 or email info@uniqueadvtours.com 

#dubaidesertsafari #desertuae… https://t.co/5K8b0bv28t",2020-03-13 20:24:57,excitement
56,57,"RT @ms_dipika: With Freshness and Positivity blooming all around.... Lets Begin!!!!! 
❤️❤️❤️❤️

#newbeginnings #excitement https://t.co/Jg9…",2020-03-13 20:11:59,excitement
57,58,"RT @ms_dipika: With Freshness and Positivity blooming all around.... Lets Begin!!!!! 
❤️❤️❤️❤️

#newbeginnings #excitement https://t.co/Jg9…",2020-03-13 20:11:09,excitement
58,59,"Watch to the end! A throw back to late last year! 

#marlin #deepseafishing #excitement #hatteras #bigfish #fishing… https://t.co/1xJOnVTxc9",2020-03-13 18:59:11,excitement
59,60,"Social distancing into the weekend like 🐕..
.
.
.
.
.
.
.
.
#doglover #qualitytime #weekend #excitement #shitzu… https://t.co/3wm8FOGdaH",2020-03-13 18:52:17,excitement
60,61,I am ready for my first 10k tomorrow! Have the 🦋🦋🦋 of excitement! #growthmindset #learned #growth… https://t.co/SxTeMzhxlR,2020-03-13 18:16:15,excitement
61,62,"Our website is currently unavailable, it will be up and running again shortly. Please watch this space.
#exciting… https://t.co/fThDNMIdlm",2020-03-13 18:00:19,excitement
62,63,Today is funky Friday. How fast can you dress?#promotion #fun #eastcash #excitement #love #happiness #togetherness… https://t.co/7ds7KzhRuW,2020-03-13 17:36:24,excitement
63,64,"Some sister-in-law bonding tomorrow:
Getting our firearm permits!
#excitement #2ndAmendment #betternotbecancelled",2020-03-13 15:24:15,excitement
64,65,"As preventative measures now in effect, our 2020 Press Release &amp; Networking Mixer has been postponed. Stay tuned fo… https://t.co/qpkBZcNMDY",2020-03-13 14:33:25,excitement
65,66,"RT @India_Yamaha: Now that you know what Variable Valve Actuation actually means, how about experiencing the same? Right now!
Link: https:/…",2020-03-13 14:18:07,excitement
66,67,"A fresh new approach to deal with the #anxiety #dreams and #excitement to welcome the baby. 
Call for details at 79… https://t.co/8PEpmJBqX7",2020-03-13 14:14:58,excitement
67,68,"RT @SureshM85944570: Keep the excitement constant. - Listen today's #vlog on @DTube_Official 

#lifestyle #excitement #success #motivation…",2020-03-13 13:39:24,excitement
68,69,"RT @mariandrea7438: On January 23, 1984, Newsweek #magazine featured a cover with #BoyGeorge and #AnnieLennox, &amp; a big article about the #c…",2020-03-13 12:34:12,excitement
69,70,"Keep the excitement constant. - Listen today's #vlog on @DTube_Official 

#lifestyle #excitement #success… https://t.co/qyUAGp1dIW",2020-03-13 10:14:14,excitement
70,71,RT @EVFestivalUK: On a cheerful note who’s picking up a new #ElectricCar this week? Post your pictures here! We all 💚the smells of a new ca…,2020-03-13 09:47:43,excitement
71,72,On a cheerful note who’s picking up a new #ElectricCar this week? Post your pictures here! We all 💚the smells of a… https://t.co/Iul3kf2pOs,2020-03-13 09:46:59,excitement
72,73,"RT @mariandrea7438: On January 23, 1984, Newsweek #magazine featured a cover with #BoyGeorge and #AnnieLennox, &amp; a big article about the #c…",2020-03-13 07:13:30,excitement
73,74,"I designed this with so much #excitement in my #heart because it's a #win-win one😋
For the past two months, I've… https://t.co/Z3QYKByTSA",2020-03-13 06:09:48,excitement
74,75,"Have to wait about 2 weeks for a couple of things. Very excited.
#excitement #exciting #peakdesign #handstrap… https://t.co/qcn9LCydcS",2020-03-13 03:41:31,excitement
75,76,"On January 23, 1984, Newsweek #magazine featured a cover with #BoyGeorge and #AnnieLennox, &amp; a big article about th… https://t.co/PmIhS5rt85",2020-03-13 03:17:32,excitement
76,77,RT @ElkPrincipal: Coach Kitna taking time out today to talk to the @BHSElks Teachers/Staff about the meaning of R.E.A.L. and how he can sup…,2020-03-13 01:52:58,excitement
77,78,"Thanks, @Aztec_MBB for a Most Awesome Season!!! #GoAztecs Every Game Was Playoff #Excitement

#notmyphoto https://t.co/QMDzYMqh0i",2020-03-13 00:00:58,excitement
78,79,"RT @killershorts: There may be only one other person who is more excited than us about the big reveal this Friday the 13th!!!!!
#Writers #W…",2020-03-12 23:49:59,excitement
79,80,"@Never_Where1 Absolutely buzzing for this, bringing all the family! #excitement",2020-03-12 21:18:41,excitement
80,81,"House of Fun, Ready to add some excitement to your day?  Click the link!

Just Follow this Step:
➡ 1. Re-Tweet this… https://t.co/wVAuTx4n8g",2020-03-12 21:09:06,excitement
81,82,"Posted withregram • multi_core Money was never a big #motivation for me, except as a way to keep score. The real… https://t.co/oflQVNiQfE",2020-03-12 20:28:36,excitement
82,83,"@AmvSynaesthesia @ArtistsCrap #excitement - I meant to jump on and watch last night, but obviously got distracted b… https://t.co/IpaFMt6N2b",2020-03-12 19:46:19,excitement
83,84,Conor Doherty from our class leading the way in his relay competition during todays Indoor Hall Athletics… https://t.co/70hanfhcvs,2020-03-12 19:33:46,excitement
84,85,RT @ElkPrincipal: Coach Kitna taking time out today to talk to the @BHSElks Teachers/Staff about the meaning of R.E.A.L. and how he can sup…,2020-03-12 18:32:55,excitement
85,86,"RT @sdeievent: With high on #Josh and #excitement, New Joninees give their best to perform #extraordinarily. Many #Congratulation on being…",2020-03-12 17:27:37,excitement
86,87,RT @ElkPrincipal: Coach Kitna taking time out today to talk to the @BHSElks Teachers/Staff about the meaning of R.E.A.L. and how he can sup…,2020-03-12 17:14:44,excitement
87,88,Coach Kitna taking time out today to talk to the @BHSElks Teachers/Staff about the meaning of R.E.A.L. and how he c… https://t.co/gWAhqoruw2,2020-03-12 17:12:50,excitement
88,89,Thirsty Thursday's today #beervybz #thirsty #fastestdrinker #cash #promotion #excitement #Eastlime https://t.co/aAduBSeyAn,2020-03-12 15:57:31,excitement
89,90,"There's #Excitement in the air &amp; the gym halls with TWO ""Release the Rhythm” shows happening today! 🥁🥁🥁

We're at H… https://t.co/N89GUr41dH",2020-03-12 15:55:07,excitement
90,91,Spotting spider monkeys in South America. Using drones data is being collected to monitor the impact of poaching on… https://t.co/ioJ65dV2Ob,2020-03-12 15:15:28,excitement
91,92,"RT @killershorts: There may be only one other person who is more excited than us about the big reveal this Friday the 13th!!!!!
#Writers #W…",2020-03-12 14:51:38,excitement
92,93,RT @michellebrait: School should be fun and exciting! The focus of SAAP this month is #fun and #excitement . SAAPers change things up by pl…,2020-03-12 14:47:03,excitement
93,94,"@Leaky, @MuggleNet - Exciting! Please post a news article for this, if you could - three months to go (all-digital… https://t.co/4y2Zz2EiTu",2020-03-12 14:46:29,excitement
94,95,"You know that feeling you get on Christmas Eve as a little kiddo? 

#excitement
#joy
#happiness 

I get that every… https://t.co/i2ran16HZJ",2020-03-12 14:25:28,excitement
95,96,Something big is happening this morning at one of our convenience stores... stay tuned!! #breakingnews… https://t.co/Tf7ioKUYEm,2020-03-12 14:18:55,excitement
96,97,"You may be worried for a situation, but you shall not become impatient.  In tough situations patience pays.… https://t.co/iM0bERzk9j",2020-03-12 13:20:52,excitement
97,98,"We value our customers and enjoy sharing the excitement when they onboard with us! 

#NewCustomers #Excitement… https://t.co/yZvL6c4HWU",2020-03-12 13:07:05,excitement
98,99,"I see so much passion in your eyes! I long for you to cherish my body!
#pleasure #delight #bed #euphoria #body… https://t.co/Krf3UOePM3",2020-03-12 12:31:52,excitement
99,100,"RT @viptravelhacks: When you are SO EXCITED to finally be on vacation!
#vacation #excitement #traveling https://t.co/7IZR7zwksI",2020-03-12 12:17:00,excitement
100,101,"We value our customers and enjoy sharing the excitement when they onboard with us! 

#NewCustomers #Excitement… https://t.co/GBvk2GvHLt",2020-03-12 11:07:30,excitement
101,102,"RT @Revaeh2: Sometimes the anxiety you feel from your birthday is bigger than the excitement.

#art #digitalart #digitalartwork #ArtistOnTw…",2020-03-12 09:11:45,excitement
102,103,"Sometimes the anxiety you feel from your birthday is bigger than the excitement.

#art #digitalart #digitalartwork… https://t.co/zgv5CEm6HO",2020-03-12 09:09:46,excitement
103,104,Sneak peek of our wonderful Zone Fitness Wynberg that is shaping up nicely! We cannot express how excited we are fo… https://t.co/XYeQ83zZYa,2020-03-12 08:39:16,excitement
104,105,"Why work from home? Why be self-employed? *FINALCIAL FREEDOM, *TIME FREEDOM, *INDEPENDENCE, *NO RISK OF BEING FIRED… https://t.co/3eAPUanvg0",2020-03-12 06:38:03,excitement
105,106,"With high on #Josh and #excitement, New Joninees give their best to perform #extraordinarily. Many #Congratulation… https://t.co/PnOm4UErm3",2020-03-12 06:22:59,excitement
106,107,Look what's on supermarket shelves now! @SunfedMeats #vegan #govegan #newzealand #nz #butterchicken #curry… https://t.co/ZGLDgJh2l5,2020-03-12 05:29:10,excitement
107,108,"Little #Rosebelle on set of #KaalgatKarel. We are immensely proud to be representing her.
Film releasing in Septemb… https://t.co/QFiY355jzB",2020-03-12 05:08:18,excitement
108,109,"Just upgraded my phone from iPhone 6s Plus to iPhone 11 Pro.  While I did the upgrade, the local store didn't have… https://t.co/lo6KEBpja2",2020-03-12 03:30:35,excitement
109,110,There may be only one other person who is more excited than us about the big reveal this Friday the 13th!!!!!… https://t.co/TFW5hK56vm,2020-03-12 01:32:35,excitement
110,111,RT @_Harshit_Rai: Watching the @TensorFlow #TFDevSummit has been an absolute pleasure and an amazing experience for me. Getting my question…,2020-03-11 23:04:54,excitement
111,112,That moment when you find toilet paper at your local grocery store… And you smile 😊 #pandemonium #excitement during #chaos #remaincalm,2020-03-11 23:02:22,excitement
112,113,RT @_Harshit_Rai: Watching the @TensorFlow #TFDevSummit has been an absolute pleasure and an amazing experience for me. Getting my question…,2020-03-11 23:00:48,excitement
113,114,RT @_Harshit_Rai: Watching the @TensorFlow #TFDevSummit has been an absolute pleasure and an amazing experience for me. Getting my question…,2020-03-11 23:00:37,excitement
114,115,RT @_Harshit_Rai: Watching the @TensorFlow #TFDevSummit has been an absolute pleasure and an amazing experience for me. Getting my question…,2020-03-11 23:00:08,excitement
115,116,Watching the @TensorFlow #TFDevSummit has been an absolute pleasure and an amazing experience for me. Getting my qu… https://t.co/5A9YGeS3i9,2020-03-11 22:56:16,excitement
116,117,"RT @AmericanistSoc: #Excitement
Revelations of the Patriot, a Testament of Americanism is currently being written. Here's a sneak peak: htt…",2020-03-11 22:33:23,excitement
117,118,"#Excitement
Revelations of the Patriot, a Testament of Americanism is currently being written. Here's a sneak peak: https://t.co/opcoIj9KyQ",2020-03-11 22:33:13,excitement
118,119,You can’t write the script - what a game #excitement ⚽️,2020-03-11 22:05:36,excitement
119,120,RT @michellebrait: School should be fun and exciting! The focus of SAAP this month is #fun and #excitement . SAAPers change things up by pl…,2020-03-11 21:46:10,excitement
120,121,"RT @Mark__Lawrence: 141,000 words into The Third Book of the Ice now - 95% done.

Soon I get to think about new books to write! #EXCITEMENT",2020-03-11 21:09:42,excitement
121,122,RT @Oak6ClassFF: Could this be a world record? 40 minutes of a Rich Tea dunk and still going!! Year 6 have come to the conclusion that the…,2020-03-11 21:06:57,excitement
122,123,School should be fun and exciting! The focus of SAAP this month is #fun and #excitement . SAAPers change things up… https://t.co/OCGgsOU0CH,2020-03-11 21:03:45,excitement
123,124,Looking forward to seeing some @SondheimSociety members there... #excitement Wonder what @DanielGwynEvans… https://t.co/7PzSabBelg,2020-03-11 20:00:04,excitement
124,125,"For #WanderlustWednesday, start planning your next adventure! Check out our pro tips for planning a vacation.… https://t.co/2JCzWGdC8C",2020-03-11 19:00:00,excitement
125,126,RT @awaawardsuk: #AWA2020 We are so excited to announce our 2020 Asian Women of Achievement Awards #shortlist very soon! Make sure to keep…,2020-03-11 18:29:32,excitement
126,127,RT @awaawardsuk: #AWA2020 We are so excited to announce our 2020 Asian Women of Achievement Awards #shortlist very soon! Make sure to keep…,2020-03-11 16:53:40,excitement
127,128,#AWA2020 We are so excited to announce our 2020 Asian Women of Achievement Awards #shortlist very soon! Make sure t… https://t.co/8xqNUrzOWi,2020-03-11 16:38:32,excitement
128,129,"All of our little girls are molded Queens!

#kid #infant #girl #parentingkids #moms #parenting #girlmom #youngmoms… https://t.co/mYJcy5ssVi",2020-03-11 16:29:10,excitement
129,130,"RT @KCRCounseling: Message for 3-11-20
Sacred Destiny
Adventure
Be willing to see the world around you in new ways; don't be lulled into co…",2020-03-11 16:27:03,excitement
130,131,"@maggiemfox @doritmi We’ll be closer to #family. Instead of continuous #excitement and #stimulation outside, we’ll… https://t.co/5BTLBfDyKP",2020-03-11 15:38:20,excitement
131,132,The surest way to make your dreams come true is to live them. Dreams don't work unless you take action. The excitem… https://t.co/fDmt9guJYg,2020-03-11 14:41:33,excitement
132,133,The Quote of the Week comes from Mike Pierce. Check out Mike's blog to read more about evoking the passion for what… https://t.co/An74uGNx1S,2020-03-11 14:32:11,excitement
133,134,"Jamaica is a wonderful place to celebrate, have fun, and get married!!! #Paradise #Excitement https://t.co/n40JrUu4Gj",2020-03-11 14:18:38,excitement
134,135,Starch of the day. #excitement #mystery #willreportlater https://t.co/wYIDFZYjVn,2020-03-11 14:02:28,excitement
135,136,Hello!  Don’t be rude.  Say it back! 🌺  #helllo #queen #friends #madeup #lipstick #helpingothers #hope #excitement… https://t.co/Kcv0dGqjy9,2020-03-11 13:29:51,excitement
136,137,"Let you style speak for you. Ethnicity now open at Elpro City Square Mall!
#MH14 #NowOpen #PimpriChinchwad #PCMC… https://t.co/yG6dEYmXEp",2020-03-11 13:25:04,excitement
137,138,Our day at the launch of the Safal Fasal Event was a great #success! We saw a lot of #excitement about the #live IH… https://t.co/sjWQAPjFDz,2020-03-11 11:35:26,excitement
138,139,"Dance with the waves, Move with the sea.
Plan a trip with @kayatoursghana and get an unforgettable cruise experienc… https://t.co/lgXrZ3HqNn",2020-03-11 11:29:10,excitement
139,140,Could this be a world record? 40 minutes of a Rich Tea dunk and still going!! Year 6 have come to the conclusion th… https://t.co/TeZemHPGer,2020-03-11 11:18:42,excitement
140,141,"Client shares experience from the @cimgh and @kayatoursghana fun trip to Akosombo.

#travelwithkayatoursghana… https://t.co/cJxowUBS9h",2020-03-11 11:18:39,excitement
141,142,"Bar Hopping w/ Alexdatsit in Tokyo 
https://t.co/RALHRYq4gm
#twitch #ContentLord #fun #excitement #YEET",2020-03-11 10:10:37,excitement
142,143,"RT @KCRCounseling: Message for 3-11-20
Sacred Destiny
Adventure
Be willing to see the world around you in new ways; don't be lulled into co…",2020-03-11 09:53:10,excitement
143,144,"Message for 3-11-20
Sacred Destiny
Adventure
Be willing to see the world around you in new ways; don't be lulled in… https://t.co/K842igHI6z",2020-03-11 09:47:40,excitement
144,145,"RT @DrSalamAnsari: Escapade is an act or incident involving EXCITEMENT, DARING, or ADVENTURE.
#Escapade #Incident  #Excitement #Adventure,…",2020-03-11 06:57:15,excitement
145,146,"Y’all feening for this little “online class/school closed” vibes relax #excitement #stayclean 
WASH YOUR HANDS! https://t.co/MJtJoIWVvp",2020-03-11 05:56:56,excitement
146,147,"Here are some ways to get rid of that agonizing feeling of boredom and make your work exciting again!
Read more 🔗:… https://t.co/LNa7rSOXUF",2020-03-11 05:42:26,excitement
147,148,"The #excitement abounds✔️😎 #mothernature #delivers @ Inyokern, California https://t.co/1wkAFY8f5v",2020-03-11 02:16:08,excitement
148,149,"#Fun with my #niece &amp; #nephew this afternoon...Their #excitement &amp; #energy is #contagious... We drove cars, played… https://t.co/9k4zm5fJA1",2020-03-10 22:34:14,excitement
149,150,RT @visitoffaly: Offaly Ireland's Hidden Gem. New branding. #excitement for Offaly Tourism. https://t.co/aTalN3t92B,2020-03-10 22:22:15,excitement
