,ID,text,created_at,emotion
18,19,"#Good #Beautiful #Pleasant..
#thx @Wikipedia &amp;, of course, #Milwaukee..
The name ""Milwaukee"" comes from an Algonqui… https://t.co/vP48D75h76",2020-03-15 17:01:58,pleasant
19,20,"“It's difficult to think anything but #pleasant thoughts while eating a #homegrown #tomato 🍅."" - @thelewisgrizzard… https://t.co/UqvZfAFnrk",2020-03-15 14:21:14,pleasant
20,21,"RT @sweetiepiesnow: Don't spread false rumors.
The Queen doesn't want #panic. 
Only #pleasant #words. 

#Haiku #HaikuChallenge #WritingComm…",2020-03-15 05:10:07,pleasant
21,22,As it is nice and quiet here I thought I would enjoy the ambience of my fish tank just the sound of the water bubbl… https://t.co/EB2m0ILrnd,2020-03-14 20:06:04,pleasant
22,23,"@IndianExpress #Pleasant surprise, first time any #Congressman doing positive politics for the nation. 😂👏👍 Thanks @DrAMSinghvi",2020-03-14 16:58:22,pleasant
23,24,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-14 12:26:43,pleasant
24,25,"Bijao is a #pleasant #destination in Panama with a #good #climate, natural attractions, mouth-watering cuisines and… https://t.co/PHFqIMRqxQ",2020-03-14 10:09:24,pleasant
25,26,RT @CashlinRap: Have a #pleasant day yall https://t.co/QwKV4bthF0,2020-03-14 04:47:59,pleasant
26,27,"Pleasant Pole
#art #AI #original #artificialintelligence #canavs #art  #landscape #artist #gallery #pleasant https://t.co/DTA1yPNYAH",2020-03-13 19:00:27,pleasant
27,28,"RT @LodgeKruger: Come and sit on your private patio while enjoying the sounds of the bush

#krugeradventurelodge #southafrica #nature #krug…",2020-03-13 16:12:23,pleasant
28,29,"Come and sit on your private patio while enjoying the sounds of the bush

#krugeradventurelodge #southafrica… https://t.co/HxFpGC3L4n",2020-03-13 16:10:43,pleasant
29,30,"The solution is simple .. ask her where to shop and TELL her where to eat 😀

#kodraniagarbatti #gandhidham… https://t.co/VSHdb79bPH",2020-03-13 12:11:23,pleasant
30,31,"Smile!!!🙂It's Friday.
May the start of next week be a long way away.
Have a pleasant weekend.🙂

#smile #pleasant… https://t.co/Z10Jjqt4qQ",2020-03-13 10:06:39,pleasant
31,32,"Was #honored of providing #mother &amp; #son with this #celtic #inspired #symbol 
tktxsupply was used on his #sensitive… https://t.co/nEw7lCuoa2",2020-03-13 08:08:40,pleasant
32,33,"Was #honored of providing #mother &amp; #son with this #celtic #inspired #symbol 
tktxsupply was used on his #sensitive… https://t.co/e8HFeFYVJF",2020-03-13 08:05:14,pleasant
33,34,"#Pleasant and #Comfortable Experience.....
Stay with us at #BestWestern Airpark #Hotel....
Make it memorable....… https://t.co/fnaY0tdM4E",2020-03-13 04:30:15,pleasant
34,35,"🌟 Inspirational Yet Humble Souls 🌟
#BPSQuotesAndClickography #Photography #Thought #Nature #Trees #Green #Flowers… https://t.co/iANqVgS8qu",2020-03-13 03:06:36,pleasant
35,36,"🌟 Inspirational Yet Humble Souls 🌟
#BPSQuotesAndClickography #Photography #Thought #Nature #Trees #Green #Flowers… https://t.co/sAnrIbQbyp",2020-03-13 03:06:28,pleasant
36,37,Who proof read this? @CorbyBC we are not in America 🙄 #spellings #neighbourly #pleasant https://t.co/AvG3exgzuL,2020-03-12 19:44:43,pleasant
37,38,Carpet installation Dubai has the #pleasant group who are skilled of their work. You will locate the nice of… https://t.co/5I5LIdvlmZ,2020-03-12 18:10:52,pleasant
38,39,"Villa Ilinden placed in #Dihovo village near Bitola, offers you #pleasant &amp; #comfortable housing in #Macedonia… https://t.co/4iptneGV95",2020-03-12 14:28:02,pleasant
39,40,"Come and sit on your private patio while enjoying the sounds of the bush

#krugeradventurelodge #southafrica… https://t.co/hxjTxnJOdL",2020-03-12 14:17:06,pleasant
40,41,"GOOD #MORNING TO ALL MY #TWITTER #FOLLOWERS ! 😎🇨🇦

#PLEASANT #THURSDAY ! 😎🇨🇦 https://t.co/KJG2CixNj0",2020-03-12 13:11:42,pleasant
41,42,"GOOD #MORNING TO ALL MY #INSTAGRAM #FOLLOWERS ! 😎🇨🇦

#PLEASANT #THURSDAY ! 😎🇨🇦 https://t.co/d8OnAAMEsk",2020-03-12 13:03:09,pleasant
42,43,"""Wine is part of the Food Chain... It makes it (Meals) More Pleasant..."" - Julia Child #HamiltonandWard23… https://t.co/SqvHXPiSfW",2020-03-11 20:12:41,pleasant
43,44,Hahahah my exes lawyer coming into the court house; so of course I’m going to say “Hello” he Looks at me doesn’t so… https://t.co/0NwGkEH9HU,2020-03-11 16:57:54,pleasant
44,45,"Sundowner hour - we are ready for you!!

#krugeradventurelodge #southafrica #nature #krugernationalpark … https://t.co/sGSoTfJuIb",2020-03-11 14:31:24,pleasant
45,46,"RT @sweetiepiesnow: Don't spread false rumors.
The Queen doesn't want #panic. 
Only #pleasant #words. 

#Haiku #HaikuChallenge #WritingComm…",2020-03-11 12:48:08,pleasant
46,47,Rubber Tarmacadam Playground in Mount Pleasant #Rubber #EPDM #Playground #Mount #Pleasant,2020-03-11 09:13:21,pleasant
47,48,"Don't spread false rumors.
The Queen doesn't want #panic. 
Only #pleasant #words. 

#Haiku #HaikuChallenge… https://t.co/6OU9kzxy8J",2020-03-11 06:06:39,pleasant
48,49,"🌟 New Moment 🌟 New Life 🌟
#BPSQuotesAndClickography #Thought #Photography #Nature #Trees #Greenery #Sky #Sea #Water… https://t.co/4oDp5njV52",2020-03-11 02:46:14,pleasant
49,50,"🌟 New Moment 🌟 New Life 🌟
#BPSQuotesAndClickography #Thought #Photography #Nature #Trees #Greenery #Sky #Sea #Water… https://t.co/KNWPgtG8z8",2020-03-11 02:07:56,pleasant
50,51,"🌟 New Moment 🌟 New Life 🌟
#BPSQuotesAndClickography #Thought #Photography #Nature #Trees #Greenery #Sky #Sea #Water… https://t.co/q9WbekdUz1",2020-03-11 02:07:44,pleasant
51,52,"The tea aroma may also bring your relaxation and pleasant enjoyment to your heart and body.
.
.
.
#silverpot… https://t.co/UbpEBVra6C",2020-03-10 23:57:42,pleasant
52,53,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-10 23:42:27,pleasant
53,54,"RT @ThorGTheWriter: You start to think the
world's just evil. It’s not a
#pleasant frame of mind.

See 'WHORES OF EUROPE AND AFRICA: Diplom…",2020-03-10 23:41:22,pleasant
54,55,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-10 23:38:13,pleasant
55,56,"RT @FennelSteuert: Tired .. writing, living 
obstacles. But this is no
pleasant factory.
#hangtenstories 1194 #haikuchallenge #pleasant #ha…",2020-03-10 23:35:11,pleasant
56,57,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-10 18:36:30,pleasant
57,58,AMERICAN GIRL PLEASANT COMPANY SAMANTHA STEAMER TRUNK COMPLETE  ( 45 Bids )   #AMERICAN  #GIRL  #PLEASANT https://t.co/6uR7yXsKqc,2020-03-10 17:59:07,pleasant
58,59,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-10 17:41:14,pleasant
59,60,Making and guaranteeing #timely and #pleasant #travel arrangements for your #business gatherings isn't the most ple… https://t.co/3ReM1Z7SOx,2020-03-10 11:23:33,pleasant
60,61,"RT @FennelSteuert: Tired .. writing, living 
obstacles. But this is no
pleasant factory.
#hangtenstories 1194 #haikuchallenge #pleasant #ha…",2020-03-10 10:33:13,pleasant
61,62,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-10 09:04:31,pleasant
62,63,"RT @CarlSetzer: a pleasant night 
stars up in the cloud-free sky 
dreams falling to earth 

#HaikuChallenge #pleasant #haiku #micropoetry",2020-03-10 08:52:53,pleasant
63,64,"RT @CarlSetzer: a pleasant night 
stars up in the cloud-free sky 
dreams falling to earth 

#HaikuChallenge #pleasant #haiku #micropoetry",2020-03-10 08:28:33,pleasant
64,65,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-10 08:27:31,pleasant
65,66,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-10 07:33:07,pleasant
66,67,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-10 06:30:55,pleasant
67,68,"a pleasant night 
stars up in the cloud-free sky 
dreams falling to earth 

#HaikuChallenge #pleasant #haiku #micropoetry",2020-03-10 06:20:23,pleasant
68,69,RT @LodgeKruger: Delicious meals prepared everyday! Can't wait for dinner 😉😉#krugeradventurelodge #southafrica #nature #krugernationalpark …,2020-03-10 06:19:26,pleasant
69,70,Delicious meals prepared everyday! Can't wait for dinner 😉😉#krugeradventurelodge #southafrica #nature… https://t.co/Y7v6nXUQZv,2020-03-10 06:14:40,pleasant
70,71,"This guy creeps me out.
My parents admonish me
To ""just be pleasant.""

#haikuchallenge 
#pleasant",2020-03-10 05:32:31,pleasant
71,72,AMERICAN GIRL PLEASANT COMPANY SAMANTHA STEAMER TRUNK COMPLETE  ( 45 Bids )   #AMERICAN  #GIRL  #PLEASANT https://t.co/2nYU4qMt25,2020-03-10 04:34:06,pleasant
72,73,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-10 03:56:37,pleasant
73,74,"Tired .. writing, living 
obstacles. But this is no
pleasant factory.
#hangtenstories 1194 #haikuchallenge #pleasant #haiku",2020-03-10 03:50:39,pleasant
74,75,AMERICAN GIRL PLEASANT COMPANY SAMANTHA STEAMER TRUNK COMPLETE  ( 45 Bids )   #AMERICAN  #GIRL  #PLEASANT https://t.co/vfFugy6dfz,2020-03-10 03:44:01,pleasant
75,76,"Grief, sorrow, chaos
These are found in the shadows
Light is more #pleasant

#haikuchallenge
#haiku",2020-03-09 23:23:30,pleasant
76,77,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 23:14:23,pleasant
77,78,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 22:35:50,pleasant
78,79,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-09 21:04:54,pleasant
79,80,The current temperature at #UTSC is 16.4°C #pleasant,2020-03-09 21:01:02,pleasant
80,81,"speak truth or go home
voice #pleasant loud and steady
#spoken nice and clear

#haikuchallenge word #pleasant + #vss365 prompt #spoken",2020-03-09 20:49:43,pleasant
81,82,"RT @mandydchew: Try to stay #pleasant 
Our words #spoken in #embers
Escalate to fire 

#haiku #vss365
#HaikuChallenge",2020-03-09 20:45:33,pleasant
82,83,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 20:42:52,pleasant
83,84,"Smell that #pleasant scent
Follow it to a fresh grave
We welcome you home

#HaikuChallenge",2020-03-09 20:25:04,pleasant
84,85,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 19:32:59,pleasant
85,86,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 18:49:03,pleasant
86,87,"RT @OminousHallways: What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 18:48:05,pleasant
87,88,"What? I'm not pleasant?
I am so fucking pleasant!
You go fuck yourself!

#HaikuChallenge
#pleasant
#BeautifulPoetry",2020-03-09 18:45:17,pleasant
88,89,Have a #pleasant day yall https://t.co/QwKV4bthF0,2020-03-09 18:11:45,pleasant
89,90,"Versus your problems,
mention your blessings often--
divulge pleasant news.

#haikuchallenge #poem #pleasant… https://t.co/Y5rxB5SJwv",2020-03-09 17:25:41,pleasant
90,91,"Imagine what you could do with this  20 ft Pintle Hitch Equipment Trailer located in #Pleasant Plain, #Ohio. New de… https://t.co/ghmkd5zcOn",2020-03-09 16:59:21,pleasant
91,92,"Try to stay #pleasant 
Our words #spoken in #embers
Escalate to fire 

#haiku #vss365
#HaikuChallenge",2020-03-09 16:42:10,pleasant
92,93,"🙏🏽🙏🏽♥️🙏🏽🙏🏽
 #Faith filled! #MotivationMonday #MotivationMonday #MotivationalMonday #KeepGoing &amp; 
#ShineOn! ✨… https://t.co/MHPTyY6y4v",2020-03-09 16:20:56,pleasant
93,94,"You start to think the
world's just evil. It’s not a
#pleasant frame of mind.

See 'WHORES OF EUROPE AND AFRICA: Di… https://t.co/ji0U4YeG1t",2020-03-09 16:07:49,pleasant
94,95,"A #pleasant zephyr
Brings comfort and happiness
To pines on hot days
#haikuchallenge #amwriting",2020-03-09 15:59:22,pleasant
95,96,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-09 15:50:19,pleasant
96,97,"RT @Barbara52744094: spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https:/…",2020-03-09 15:23:49,pleasant
97,98,"spring tulips first bloom
awakened from winter’s sleep
a #pleasant delight

#haikuchallenge 
#WritingCommunity https://t.co/c3PhN2nOAU",2020-03-09 15:22:48,pleasant
98,99,"RT @HaikuHare: @baffled Daylight Saving Time
put me in a pleasant mood.
Hell, no, it didn’t!!!

#haikuchallenge #pleasant #haiku https://t.…",2020-03-09 13:32:38,pleasant
99,100,"A pleasant Sunday/Tried a coffee shop and watched/the golf, HBO #haiku #haikuchallenge #micropoetry #poetry #pleasant #TV #PGATour #HBO",2020-03-09 13:24:12,pleasant
100,101,I try to keep it/pleasant on Twitter; some things/will still anger me #haiku #haikuchallenge #micropoetry #poetry… https://t.co/39sGa9NtlT,2020-03-09 13:23:56,pleasant
101,102,"RT @HaikuRambler: He'd rather spend time
With those who are pleasant than
Those who are clever

#HaikuChallenge (pleasant) #haiku #senryu #…",2020-03-09 13:01:13,pleasant
102,103,"""Let us go singing as far as we go; the road will be less tedious.""  —  Virgil  —  —  — #quote #quotes #singing… https://t.co/v5JQDgNB3c",2020-03-09 12:56:14,pleasant
103,104,"He'd rather spend time
With those who are pleasant than
Those who are clever

#HaikuChallenge (pleasant) #haiku #senryu #pleasant",2020-03-09 12:33:47,pleasant
104,105,"RT @Dr_Elkhatib1: A #pleasant day is the #same day #someone might #view not so #nicely.

#KU #IAN1 #RRBC #IARTG #ASMSG #BookBoost #WritingC…",2020-03-09 12:22:07,pleasant
105,106,"@baffled Daylight Saving Time
put me in a pleasant mood.
Hell, no, it didn’t!!!

#haikuchallenge #pleasant #haiku https://t.co/0GPUkxSG4d",2020-03-09 12:05:33,pleasant
106,107,AMERICAN GIRL PLEASANT COMPANY SAMANTHA STEAMER TRUNK COMPLETE  ( 44 Bids )   #AMERICAN  #GIRL  #PLEASANT https://t.co/opuuBjJc17,2020-03-09 04:43:28,pleasant
107,108,"Business etiquette: the secret to making work more #pleasant for everyone, every day https://t.co/yXi1RZFPNI",2020-03-08 23:00:21,pleasant
108,109,"Rivalry | 2020
#lqvkk #hblpsl #karachikings #lahoreqalandars #cricket #franchises #owners #rivalry #traditional… https://t.co/gjAiLPxvk1",2020-03-08 21:09:55,pleasant
109,110,"We need to #Realize that 
they want to #desensitize us against #violence , to be
#consumers of #pleasant… https://t.co/purnDLq4qz",2020-03-08 20:27:17,pleasant
110,111,"RT @Dr_Elkhatib1: A #pleasant day is the #same day #someone might #view not so #nicely.

#KU #IAN1 #RRBC #IARTG #ASMSG #BookBoost #WritingC…",2020-03-08 13:52:52,pleasant
111,112,"RT @SriGmfl: As expected, many places recorded 16-17°C. Nice pleasant &amp; cool weather to continue until in #Mumbai until March 13.

#Pune to…",2020-03-08 07:36:28,pleasant
112,113,"RT @SriGmfl: As expected, many places recorded 16-17°C. Nice pleasant &amp; cool weather to continue until in #Mumbai until March 13.

#Pune to…",2020-03-08 07:19:48,pleasant
113,114,"As expected, many places recorded 16-17°C. Nice pleasant &amp; cool weather to continue until in #Mumbai until March 13… https://t.co/nvYUUkvoEH",2020-03-08 07:18:55,pleasant
114,115,Always a joy to meet and chat with people who share the same passions as you and can bounce off similar ideas.… https://t.co/clhiTrxscc,2020-03-08 05:11:46,pleasant
