,ID,text,created_at,emotion
74,75,"#GoodNight
#Happy #monday
#Connecticut
-
-
#GraphicDesign
#Calendars #MarketingDigital
#BusinessCards
#banner… https://t.co/EKF6tQkvVh",2020-03-17 01:06:05,happy
75,76,@911onFOX 😁😁😁#Happy 9-1-1 on Fox is back 🥰,2020-03-17 01:05:10,happy
76,77,@TerriKarelle Such a relief because school is the arms of love and heart of meal for many students. Many children a… https://t.co/rqHACopena,2020-03-17 01:05:04,happy
77,78,RT @aniaid999: Missing socks found 😍😍 love them its crazy at the dogbus houses ❤️❤️ #dogbus #happy #love #socks https://t.co/JtY9E0fRDN,2020-03-17 01:04:06,happy
78,79,My down time away from media  nonsense  #cowgirl badass #famous and #ranchowner #happy grateful and more #notscared… https://t.co/OMxsEkw5n3,2020-03-17 01:03:49,happy
79,80,"Turn away negativity 
:
#positivity #positivevibes #love #motivation #inspiration #happiness #selflove #life… https://t.co/yMRFjDsF6l",2020-03-17 01:03:42,happy
80,81,"RT @HedgyT: If you can love the wrong person that much, imagine how much you can love the right one.

#mentalhealthawareness #mentalhealth…",2020-03-17 01:03:39,happy
81,82,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 01:03:09,happy
82,83,"If you can love the wrong person that much, imagine how much you can love the right one.

#mentalhealthawareness… https://t.co/MDp6DwW2Z8",2020-03-17 01:02:52,happy
83,84,Just went live! https://t.co/6e2hF8BWpb #twitch #streaming #gaming #games #twitchstreamer #live #fun #awesome… https://t.co/SijP7zTQ15,2020-03-17 01:01:22,happy
84,85,"Crazy J Ft. Louie The 13 - Nightmare (Official Audio)
https://t.co/VBOfMGSXUu
🎤🎼#CrazyJ #OfficialCrazyJ… https://t.co/Od1MXJw4t3",2020-03-17 01:00:15,happy
85,86,".
CHILDREN
My Two Blankets
by Irene Kobald &amp; Freya Blackwood
https://t.co/G7JHcXursQ

#MyTwoBlankets #pbmaus… https://t.co/9jJN3d15dx",2020-03-17 01:00:05,happy
86,87,"sweater weather™ for beanie babes®
.
#SocialDistancing #2020 #CatchFeelingsNotCoronavirus #BabeAlert… https://t.co/p8hOtIhDl0",2020-03-17 00:58:59,happy
87,88,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:58:03,happy
88,89,"RT @jul_v88: Sweet moments
@jennaajoseph @tylerrjoseph  #tylerjoseph #jennajoseph #rosie #rosiejoseph #clique #cliqueart #cliqueartist #dra…",2020-03-17 00:56:24,happy
89,90,"There are places I'll remember, all my life, though some have changed. Some forever, not for better, some have gone… https://t.co/eFbCb0TLZF",2020-03-17 00:56:22,happy
90,91,#family #happy Girl's Winter Cute Owl Printed Sweater https://t.co/zCHWFNfRKQ https://t.co/AogOrpCzyt,2020-03-17 00:54:18,happy
91,92,"RT @emel0371: My mood before noon  🙄😃

#mood 
#happy #Days 
#ThursdayWisdom
#Persembe

📽 IG discover.animal https://t.co/FjxFaMr5VP",2020-03-17 00:53:51,happy
92,93,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:53:36,happy
93,94,"RT @paulpogba: Never forget how lucky we are, keep smiling, enjoy life. Some people are may be in worse condition than you are and they sti…",2020-03-17 00:52:56,happy
94,95,"Crazy J Ft. Louie The 13 - Nightmare (Official Audio)
https://t.co/VBOfMGSXUu
🎤🎼#CrazyJ #OfficialCrazyJ… https://t.co/jTLTmSm8ix",2020-03-17 00:50:47,happy
95,96,"Follow Me On Instagram ⏬⏬⏬⏬
#newyear #happynewyear #love #instagram #o #instagood #a #happy #like #goals #music… https://t.co/eSkHCPXMpj",2020-03-17 00:48:20,happy
96,97,RT @muskanostore: #happy #streetstyle #moda Boy's Elastic Mid Waist Summer Cotton Pants https://t.co/jHJA7kqacc https://t.co/50UPWvgOas,2020-03-17 00:44:40,happy
97,98,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:44:29,happy
98,99,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:44:27,happy
99,100,"Incredibly #happy to be included on the list of #Best #Books for #Christmas of the National Museum of New Zealand,… https://t.co/W3VfSy8Ugw",2020-03-17 00:44:08,happy
100,101,"push me down, down
.
.
.

.

•
•
•

•
•
•
🔝 #friends #smile #instagood #life #food #likeforlike #fff #cute #happy… https://t.co/0QjalRNcZw",2020-03-17 00:43:41,happy
101,102,#happy #streetstyle #moda Boy's Elastic Mid Waist Summer Cotton Pants https://t.co/jHJA7kqacc https://t.co/50UPWvgOas,2020-03-17 00:42:54,happy
102,103,"Big thx to Luis, Brissa, and Julian for choosing Team D fir your Escalade! We appreciate your BIZ! 0 money down? No… https://t.co/YjTnQKOh4n",2020-03-17 00:42:40,happy
103,104,"@PuneethRajkumar @TeamPuneeth @AppuFc007 Wish you Happy birthday🎂🎁🎉👑 Power ⭐⭐🌟
#Happy Birthday🎂
#King of Entertainm… https://t.co/hVWci260D7",2020-03-17 00:41:49,happy
104,105,RT @PianoMusicN: #piano #music #jazz #classic #instrumental #contemporary #pianomusic #solo #YouTube #Instagram #beautiful #relax #mellow #…,2020-03-17 00:41:39,happy
105,106,"@PJ4TheFaithful @DanCevette @HobbJerek @PBRNewYork Way to go PJ!! Love the effort...and social distancing :)...
Arm #FED, Arm #HAPPY",2020-03-17 00:41:10,happy
106,107,"Crazy J Ft. Louie The 13 - Nightmare (Official Audio)
https://t.co/VBOfMGSXUu
🎤🎼#CrazyJ #OfficialCrazyJ… https://t.co/erxmwG0piH",2020-03-17 00:40:15,happy
107,108,"RT @LaceysLife2014: 🌺☀️Happy Monday☀️🌺

The sun is shining, the birds are singing and the flowers are appearing. Let’s  do this! 💜🐕🐾

#Mond…",2020-03-17 00:39:40,happy
108,109,Find a little #happy @KellyKurowski https://t.co/MUqpC6SheQ,2020-03-17 00:39:36,happy
109,110,Be Consistent #awesomevibes #awesome #vibes  #positivity #positiveenergy #energy #peace #love #happiness #happy… https://t.co/0RzpVTHe7h,2020-03-17 00:39:32,happy
110,111,"RT @LaceysLife2014: 🌺☀️Happy Monday☀️🌺

The sun is shining, the birds are singing and the flowers are appearing. Let’s  do this! 💜🐕🐾

#Mond…",2020-03-17 00:38:54,happy
111,112,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:38:25,happy
112,113,Sending out some positive energy! #awesomevibes #awesome #vibes  #positivity #positiveenergy #energy #peace #love… https://t.co/l6pnOaHj5i,2020-03-17 00:38:02,happy
113,114,"RT @AndyArthurSmith: How happy are you today?
#happy #clapyourhands https://t.co/q5WizbYkHU",2020-03-17 00:37:56,happy
114,115,Manifest Your Dream! #awesomevibes #awesome #vibes  #positivity #positiveenergy #energy #peace #love #happiness… https://t.co/raXnsHU5IY,2020-03-17 00:37:07,happy
115,116,"RT @Hristov_D: So #happy for my #first #audio #publication 📈

Dear friends,welcome to listen this 4 min
#Flash #essay #Reading: 

⭐️ The Co…",2020-03-17 00:37:05,happy
116,117,"RT @birdwriter7: #WorldSleepDay

 #PictureBook for a #happy #restful #nights #sleep

#LunaTheMoonPig #SuzyDavies illustrated by award-winni…",2020-03-17 00:36:52,happy
117,118,"RT @TLo02: Be happy for this moment. This moment is your life.
#OmarKhayyam 
#life #moment #behappy #happy #your 
#quoteoftheday #photoofth…",2020-03-17 00:36:49,happy
118,119,"RT @Sidneyrae15TTV: @lmjtsuyoi guys and gals if you havent already please go check out her and her work, I'm so #happy with it and also dro…",2020-03-17 00:36:41,happy
119,120,@NatalieJoan525 and I did a thing today 😁 Thanks Douglass Subaru and Shane Coleman for the great sale and service!… https://t.co/8pIV5ugEyW,2020-03-17 00:36:24,happy
120,121,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:36:20,happy
121,122,@Pranshu2401 @aliaa08 #Happy birthday one of the most talented actress my idol ❣️ my crush alia bhatt🎂🎂🎉🎉🎁,2020-03-17 00:36:00,happy
122,123,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:35:56,happy
123,124,"Truth 💫❤
.
.
.
#goodvibesonly #bestofabadsituation 
#heal #read #talk #learn #nextchapter #newmusic #mensfashion… https://t.co/7p4njFgBSd",2020-03-17 00:35:15,happy
124,125,"RT @JulianLennon: Julian Lennon – Don’t Wake Me Up (Lyrics Version)

https://t.co/tLIQlI2cPx

#julianlennon #officialjulianlennonmusic #eve…",2020-03-17 00:34:06,happy
125,126,My dads hates animals but I just witnessed him petting my cat(s)... 💓💓 #happy #awe #helowkeylovesthem,2020-03-17 00:33:34,happy
126,127,"Who else went through their happy moments? #chinup Sending love &amp; positivity out to you 🖤🌹
.
.
.
.
.
#stayblessed… https://t.co/FWDjJ5EKWN",2020-03-17 00:33:06,happy
127,128,#Happy #SaintPatricksDay!! Say cheese 😘🐶🍀🍀🍀🍀🐾 https://t.co/rqzIiaktYn,2020-03-17 00:31:45,happy
128,129,"Crazy J Ft. Louie The 13 - Nightmare (Official Audio)
https://t.co/VBOfMGSXUu
🎤🎼#CrazyJ #OfficialCrazyJ… https://t.co/wyMA68r8Gf",2020-03-17 00:30:16,happy
129,130,"If there is one vacation we can't stop thinking about its ""Off the beaten path"" like this Scotland tour… https://t.co/8TxUEoafOf",2020-03-17 00:30:13,happy
130,131,Good Morning Everyone! :) . . #RustagiPolymers #goodmorning #love #beautiful #summer #bomdia #instagood #happy… https://t.co/9ECWlv43AB,2020-03-17 00:30:11,happy
131,132,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:29:49,happy
132,133,#family #happy Cute Socks for Girls https://t.co/rb9ozMf5UO https://t.co/RYnDxcDQco,2020-03-17 00:28:58,happy
133,134,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:27:58,happy
134,135,#bag #chanel #clothes #siambrandname #followme #luxury #sbn #happy #follow #fashionblogger #summer #instadaily Bicy… https://t.co/Iak9BfJziW,2020-03-17 00:27:54,happy
135,136,Its sooooo hard doing what you are told... #mylifeishard #not #happy #lovethem #family #quarantine #love #covid_19 https://t.co/zpkZhU0Yja,2020-03-17 00:27:44,happy
136,137,"RT @hr130130: 😍 If you want to be happy, be. 😍 #wednesdaywisdom #happy #day #love #flowers #vi... (Vine by @worldloveflower) https://t.co/V…",2020-03-17 00:26:57,happy
137,138,"Birthday Girl Sunainah!

#birthday #party #happybirthday #love #cake #wedding #birthdaycake #birthdayparty… https://t.co/0n49vo3PzI",2020-03-17 00:26:54,happy
138,139,#happy #instalike PU Leather Rhinestone Wrist Watch for Woman https://t.co/3tmSKQ598h https://t.co/krlfZZz7at,2020-03-17 00:25:47,happy
139,140,"RT @rajpalofficial: Happy birthday to me 🎂
#happybirthdayrajpalyadav 
#itsmybirthday #happy #love https://t.co/yevqtFH0tO",2020-03-17 00:25:21,happy
140,141,"Like if you are Excited! Oh Yeah
 
#hairstyles #skincareroutine #health #botox #happy https://t.co/bB9pH82qdP",2020-03-17 00:24:27,happy
141,142,"RT @LaceysLife2014: 🌺☀️Happy Monday☀️🌺

The sun is shining, the birds are singing and the flowers are appearing. Let’s  do this! 💜🐕🐾

#Mond…",2020-03-17 00:24:27,happy
142,143,RT @ArtFot0: 🤩Take this #photography now🌸#happy #ComingSoon #blackandwhitephoto #SpringIsComing #artistsontwitter #help #FolloMe #follback…,2020-03-17 00:24:03,happy
143,144,"Birthday Girl Sunainah!

#birthday #party #happybirthday #love #cake #wedding #birthdaycake #birthdayparty… https://t.co/zRZzVCUjFS",2020-03-17 00:23:52,happy
144,145,"@lmjtsuyoi guys and gals if you havent already please go check out her and her work, I'm so #happy with it and also… https://t.co/MjcHXSrDUI",2020-03-17 00:23:44,happy
145,146,RT @ElmerTheBasset: This day could use a smile 😊 #spring #cincinnati #beautiful #happy #cincyparks #dog #dogs #woof #bark #ilovemydog #bass…,2020-03-17 00:23:15,happy
146,147,"RT @emel0371: ☉ .¸.✶* ☆
🍭¸.✶* ☆🍫🍬
🌸☕¸.·*´¨) ¸.·*¨🌸 🌿✶* ☆
(¸.·´ 🍩(¸.·'*  ☆  ✶* ☆ 🐩✶ 
Hello all my friends 🙋
I wish a day like candy 🙏

#cars…",2020-03-17 00:22:36,happy
147,148,"RT @oprfcf: A message from our President and CEO, Antonio Martinez, Jr.

We are here for you and in this together! Stay safe everyone! 

#g…",2020-03-17 00:21:48,happy
148,149,"RT @emel0371: My mood before noon  🙄😃

#mood 
#happy #Days 
#ThursdayWisdom
#Persembe

📽 IG discover.animal https://t.co/FjxFaMr5VP",2020-03-17 00:21:42,happy
149,150,RT @ElmerTheBasset: This day could use a smile 😊 #spring #cincinnati #beautiful #happy #cincyparks #dog #dogs #woof #bark #ilovemydog #bass…,2020-03-17 00:21:38,happy
